subject_id,source,file,error,modality,rows,columns,samples_per_pixel,photometric_interpretation,bits_allocated,bits_stored,pixel_representation,rescale_slope,rescale_intercept,has_modality_lut,pixel_padding_value,pixel_padding_range_limit,display_window_center,display_window_width,series_uid_hash,study_uid_hash,instance_number,stored_min,stored_max,stored_dtype,pixel_spacing_row,pixel_spacing_col,slice_thickness,spacing_between_slices,has_image_position,position_z,has_image_orientation,orientation,normal,is_axial,projected_position,projected_minus_z,hu_min,hu_max,hu_mean,hu_p01,hu_p99,frac_below_window,frac_in_window,frac_above_window,frac_air,declares_padding,frac_padding,padding_hu_min,padding_hu_max,padding_below_window,frac_body,body_frac_below_window,body_frac_in_window,body_frac_above_window,n_outliers,outlier_coords,outlier_hu_max,outliers_all_outside_body
1,Train_Sets,"i0012,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,13,0,2295,uint16,0.687671,0.687671,3.0,,True,-102.0,True,"1,0,0,0,1,0","0,0,1",True,-102.0,0.0,-1200.0,1095.0,-555.8653717041016,-1015.0,255.0,0.6417274475097656,0.3468017578125,0.011470794677734375,0.36794281005859375,False,,,,,0.5843658447265625,0.3941627281510301,0.5862077969553751,0.0196294748935948,0,,,
1,Train_Sets,"i0013,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,14,0,2246,uint16,0.687671,0.687671,3.0,,True,-103.5,True,"1,0,0,0,1,0","0,0,1",True,-103.5,0.0,-1200.0,1046.0,-553.6346168518066,-1015.0,268.0,0.6409568786621094,0.34630584716796875,0.012737274169921875,0.3694190979003906,False,,,,,0.5837783813476562,0.39243566789079554,0.585752185788779,0.021812146320425527,0,,,
1,Train_Sets,"i0014,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,15,0,2289,uint16,0.687671,0.687671,3.0,,True,-105.0,True,"1,0,0,0,1,0","0,0,1",True,-105.0,0.0,-1200.0,1089.0,-551.1393890380859,-1016.0,273.0,0.6396942138671875,0.3464927673339844,0.013813018798828125,0.3696174621582031,False,,,,,0.5834465026855469,0.39009591557859913,0.5862292166567504,0.0236748677646505,0,,,
1,Train_Sets,"i0015,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,16,0,2244,uint16,0.687671,0.687671,3.0,,True,-106.5,True,"1,0,0,0,1,0","0,0,1",True,-106.5,0.0,-1200.0,1044.0,-545.7824249267578,-1016.0,266.0,0.6348037719726562,0.3523139953613281,0.012882232666015625,0.367706298828125,False,,,,,0.5838356018066406,0.38176008990584714,0.5961750811831505,0.02206482891100236,0,,,
1,Train_Sets,"i0016,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,17,0,2241,uint16,0.687671,0.687671,3.0,,True,-108.0,True,"1,0,0,0,1,0","0,0,1",True,-108.0,0.0,-1200.0,1041.0,-538.2858009338379,-1016.0,262.0,0.6281814575195312,0.35910797119140625,0.0127105712890625,0.366912841796875,False,,,,,0.5837974548339844,0.3706963584445795,0.6075314135612491,0.02177222799417142,0,,,
1,Train_Sets,"i0017,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,18,0,2228,uint16,0.687671,0.687671,3.0,,True,-109.5,True,"1,0,0,0,1,0","0,0,1",True,-109.5,0.0,-1200.0,1028.0,-529.2299118041992,-1017.0,258.0,0.6210861206054688,0.3665885925292969,0.012325286865234375,0.36871337890625,False,,,,,0.5837783813476562,0.3587111360874054,0.6201759086216135,0.02111295529098109,0,,,
1,Train_Sets,"i0018,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,19,23,2338,uint16,0.687671,0.687671,3.0,,True,-111.0,True,"1,0,0,0,1,0","0,0,1",True,-111.0,0.0,-1177.0,1138.0,-519.3891716003418,-1018.0,267.0,0.6105918884277344,0.3759918212890625,0.013416290283203125,0.3650970458984375,False,,,,,0.5844383239746094,0.3409831143485611,0.6360610154888484,0.022955870162590482,0,,,
1,Train_Sets,"i0019,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,20,0,2340,uint16,0.687671,0.687671,3.0,,True,-112.5,True,"1,0,0,0,1,0","0,0,1",True,-112.5,0.0,-1200.0,1140.0,-511.14839935302734,-1017.0,269.0,0.6019935607910156,0.3839111328125,0.014095306396484375,0.3645896911621094,False,,,,,0.5844345092773438,0.32648199156690993,0.6494001540409644,0.024117854392125635,0,,,
1,Train_Sets,"i0020,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,21,0,2405,uint16,0.687671,0.687671,3.0,,True,-114.0,True,"1,0,0,0,1,0","0,0,1",True,-114.0,0.0,-1200.0,1205.0,-501.9409408569336,-1019.0,262.0,0.5931625366210938,0.3942146301269531,0.012622833251953125,0.365020751953125,False,,,,,0.5842666625976562,0.3114218931588775,0.6669735312936629,0.021604575547459554,0,,,
1,Train_Sets,"i0021,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,22,12,2464,uint16,0.687671,0.687671,3.0,,True,-115.5,True,"1,0,0,0,1,0","0,0,1",True,-115.5,0.0,-1188.0,1264.0,-490.89538192749023,-1019.0,265.0,0.581146240234375,0.40592193603515625,0.01293182373046875,0.3613319396972656,False,,,,,0.5851974487304688,0.2915009843161284,0.6864007926678226,0.022098223016048916,0,,,
1,Train_Sets,"i0022,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,23,0,2434,uint16,0.687671,0.687671,3.0,,True,-117.0,True,"1,0,0,0,1,0","0,0,1",True,-117.0,0.0,-1200.0,1234.0,-481.5733757019043,-1019.0,269.0,0.57208251953125,0.4140586853027344,0.013858795166015625,0.3617134094238281,False,,,,,0.5854911804199219,0.27655831590469304,0.6997713101776744,0.023670373917632572,0,,,
1,Train_Sets,"i0023,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,24,0,2335,uint16,0.687671,0.687671,3.0,,True,-118.5,True,"1,0,0,0,1,0","0,0,1",True,-118.5,0.0,-1200.0,1135.0,-474.2001495361328,-1020.0,272.0,0.5645637512207031,0.4215660095214844,0.0138702392578125,0.3613243103027344,False,,,,,0.5854682922363281,0.26383106263479217,0.7124780911797859,0.02369084618542192,0,,,
1,Train_Sets,"i0024,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,25,0,2178,uint16,0.687671,0.687671,3.0,,True,-120.0,True,"1,0,0,0,1,0","0,0,1",True,-120.0,0.0,-1200.0,978.0,-465.35782623291016,-1021.0,276.0,0.5551986694335938,0.430328369140625,0.01447296142578125,0.3596687316894531,False,,,,,0.5860328674316406,0.24815622457282344,0.7271472742066721,0.024696501220504475,0,,,
1,Train_Sets,"i0025,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,26,0,2212,uint16,0.687671,0.687671,3.0,,True,-121.5,True,"1,0,0,0,1,0","0,0,1",True,-121.5,0.0,-1200.0,1012.0,-455.7909164428711,-1020.0,281.0,0.5435218811035156,0.4410285949707031,0.01544952392578125,0.3585395812988281,False,,,,,0.5860671997070312,0.2284585443326347,0.7451801033625369,0.026361352304828358,0,,,
1,Train_Sets,"i0026,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,27,0,2273,uint16,0.687671,0.687671,3.0,,True,-123.0,True,"1,0,0,0,1,0","0,0,1",True,-123.0,0.0,-1200.0,1073.0,-448.4850082397461,-1022.0,276.0,0.5328941345214844,0.45288848876953125,0.014217376708984375,0.3598060607910156,False,,,,,0.5859642028808594,0.2103419766026288,0.7653948062262788,0.024263217171092463,0,,,
1,Train_Sets,"i0027,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,28,0,2267,uint16,0.687671,0.687671,3.0,,True,-124.5,True,"1,0,0,0,1,0","0,0,1",True,-124.5,0.0,-1200.0,1067.0,-439.6900863647461,-1022.0,271.0,0.522491455078125,0.46282196044921875,0.01468658447265625,0.3589363098144531,False,,,,,0.5864448547363281,0.19284733921799482,0.7821092413470108,0.025043419434994437,0,,,
1,Train_Sets,"i0028,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,29,0,2191,uint16,0.687671,0.687671,3.0,,True,-126.0,True,"1,0,0,0,1,0","0,0,1",True,-126.0,0.0,-1200.0,991.0,-431.13880157470703,-1021.0,272.0,0.512451171875,0.47357177734375,0.01397705078125,0.3575325012207031,False,,,,,0.5865287780761719,0.17603329973009008,0.8001365809241976,0.023830119345712334,0,,,
1,Train_Sets,"i0029,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,30,0,2234,uint16,0.687671,0.687671,3.0,,True,-127.5,True,"1,0,0,0,1,0","0,0,1",True,-127.5,0.0,-1200.0,1034.0,-426.1567802429199,-1023.0,268.0,0.5058670043945312,0.4812126159667969,0.012920379638671875,0.35877227783203125,False,,,,,0.5864715576171875,0.16492780018212566,0.8130414986340575,0.022030701183816833,0,,,
1,Train_Sets,"i0030,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,31,19,2388,uint16,0.687671,0.687671,3.0,,True,-129.0,True,"1,0,0,0,1,0","0,0,1",True,-129.0,0.0,-1181.0,1188.0,-419.5035820007324,-1023.0,263.0,0.4986686706542969,0.4885978698730469,0.01273345947265625,0.3573570251464844,False,,,,,0.5868377685546875,0.15281858602667775,0.8254829818768039,0.02169843209651837,0,,,
1,Train_Sets,"i0031,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,32,0,2347,uint16,0.687671,0.687671,3.0,,True,-130.5,True,"1,0,0,0,1,0","0,0,1",True,-130.5,0.0,-1200.0,1147.0,-412.1612968444824,-1022.0,261.0,0.4907798767089844,0.4961051940917969,0.01311492919921875,0.35527801513671875,False,,,,,0.5867881774902344,0.1394654895561782,0.8381841467140805,0.022350363729741324,0,,,
1,Train_Sets,"i0032,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,33,0,2305,uint16,0.687671,0.687671,3.0,,True,-132.0,True,"1,0,0,0,1,0","0,0,1",True,-132.0,0.0,-1200.0,1105.0,-408.2418327331543,-1024.0,262.0,0.48569488525390625,0.5005836486816406,0.013721466064453125,0.3572998046875,False,,,,,0.5864524841308594,0.1305167983868345,0.8460857969883241,0.02339740462484145,0,,,
1,Train_Sets,"i0033,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,34,0,2314,uint16,0.687671,0.687671,3.0,,True,-133.5,True,"1,0,0,0,1,0","0,0,1",True,-133.5,0.0,-1200.0,1114.0,-403.7659606933594,-1024.0,274.0,0.481719970703125,0.5026397705078125,0.0156402587890625,0.3557586669921875,False,,,,,0.5868377685546875,0.12398268285706857,0.8493655581268363,0.026651759016095063,0,,,
1,Train_Sets,"i0034,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,35,0,2291,uint16,0.687671,0.687671,3.0,,True,-135.0,True,"1,0,0,0,1,0","0,0,1",True,-135.0,0.0,-1200.0,1091.0,-398.5535316467285,-1022.0,276.0,0.47674560546875,0.5074195861816406,0.015834808349609375,0.3540611267089844,False,,,,,0.5865478515625,0.11527705515088449,0.8577263267429761,0.026996618106139438,0,,,
1,Train_Sets,"i0035,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,36,0,2297,uint16,0.687671,0.687671,3.0,,True,-136.5,True,"1,0,0,0,1,0","0,0,1",True,-136.5,0.0,-1200.0,1097.0,-395.38756942749023,-1025.0,272.0,0.47171783447265625,0.5139350891113281,0.014347076416015625,0.35584259033203125,False,,,,,0.5863037109375,0.10645039558609203,0.8690792213200084,0.024470383093899647,0,,,
1,Train_Sets,"i0036,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,37,0,2217,uint16,0.687671,0.687671,3.0,,True,-138.0,True,"1,0,0,0,1,0","0,0,1",True,-138.0,0.0,-1200.0,1017.0,-390.4348335266113,-1025.0,270.570000000007,0.4650382995605469,0.5209236145019531,0.0140380859375,0.3545799255371094,False,,,,,0.5865478515625,0.09510926118626431,0.8809573361082206,0.023933402705515087,0,,,
1,Train_Sets,"i0037,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,38,0,2163,uint16,0.687671,0.687671,3.0,,True,-139.5,True,"1,0,0,0,1,0","0,0,1",True,-139.5,0.0,-1200.0,963.0,-384.7459144592285,-1024.0,272.0,0.4584312438964844,0.5272445678710938,0.014324188232421875,0.3529777526855469,False,,,,,0.5865440368652344,0.08398207584596674,0.8915965894679336,0.024421334686099676,0,,,
1,Train_Sets,"i0038,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,39,0,2110,uint16,0.687671,0.687671,3.0,,True,-141.0,True,"1,0,0,0,1,0","0,0,1",True,-141.0,0.0,-1200.0,910.0,-381.06683349609375,-1026.0,267.0,0.45362091064453125,0.5326080322265625,0.01377105712890625,0.35379791259765625,False,,,,,0.5867385864257812,0.07625642025876081,0.90027306417008,0.02347051557115922,0,,,
1,Train_Sets,"i0039,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,40,0,2100,uint16,0.687671,0.687671,3.0,,True,-142.5,True,"1,0,0,0,1,0","0,0,1",True,-142.5,0.0,-1200.0,900.0,-376.36087799072266,-1026.0,261.0,0.4470863342285156,0.539459228515625,0.013454437255859375,0.35235595703125,False,,,,,0.5872268676757812,0.06553287687250711,0.9115553014850134,0.02291182164247944,0,,,
1,Train_Sets,"i0040,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,41,0,2123,uint16,0.687671,0.687671,3.0,,True,-144.0,True,"1,0,0,0,1,0","0,0,1",True,-144.0,0.0,-1200.0,923.0,-371.8298568725586,-1024.0,261.0,0.4417572021484375,0.5445137023925781,0.013729095458984375,0.35042572021484375,False,,,,,0.5872077941894531,0.05658955519609181,0.9200301429842854,0.023380301819622824,0,,,
1,Train_Sets,"i0041,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,42,0,2172,uint16,0.687671,0.687671,3.0,,True,-145.5,True,"1,0,0,0,1,0","0,0,1",True,-145.5,0.0,-1200.0,972.0,-369.9385299682617,-1026.0,254.0,0.43799591064453125,0.5495872497558594,0.012416839599609375,0.35181427001953125,False,,,,,0.5875244140625,0.050903802202368585,0.9279620299189695,0.021134167878661958,0,,,
1,Train_Sets,"i0042,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,43,0,2245,uint16,0.687671,0.687671,3.0,,True,-147.0,True,"1,0,0,0,1,0","0,0,1",True,-147.0,0.0,-1200.0,1045.0,-367.43895721435547,-1026.0,254.0,0.4337577819824219,0.5541839599609375,0.012058258056640625,0.3502044677734375,False,,,,,0.5879859924316406,0.04401279381329597,0.9354794760505265,0.020507730136177557,0,,,
1,Train_Sets,"i0043,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,44,0,2266,uint16,0.687671,0.687671,3.0,,True,-148.5,True,"1,0,0,0,1,0","0,0,1",True,-148.5,0.0,-1200.0,1066.0,-364.3799247741699,-1025.0,256.0,0.43056488037109375,0.5571784973144531,0.012256622314453125,0.3494071960449219,False,,,,,0.5880088806152344,0.038872994557002265,0.9402827244831098,0.020844280959887895,0,,,
1,Train_Sets,"i0044,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,45,0,2259,uint16,0.687671,0.687671,3.0,,True,-150.0,True,"1,0,0,0,1,0","0,0,1",True,-150.0,0.0,-1200.0,1059.0,-363.382022857666,-1027.0,260.0,0.4276695251464844,0.5591773986816406,0.013153076171875,0.3500213623046875,False,,,,,0.5882377624511719,0.03446106755380894,0.9431787967808668,0.02236013566532428,0,,,
1,Train_Sets,"i0045,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,46,0,2303,uint16,0.687671,0.687671,3.0,,True,-151.5,True,"1,0,0,0,1,0","0,0,1",True,-151.5,0.0,-1200.0,1103.0,-362.3486518859863,-1026.0,273.0,0.4257354736328125,0.5595932006835938,0.01467132568359375,0.34914398193359375,False,,,,,0.5886116027832031,0.03138670520605829,0.9436879864680073,0.024925308325934373,0,,,
1,Train_Sets,"i0046,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,47,0,2172,uint16,0.687671,0.687671,3.0,,True,-153.0,True,"1,0,0,0,1,0","0,0,1",True,-153.0,0.0,-1200.0,972.0,-360.8145637512207,-1024.0,273.0,0.42447662353515625,0.5597724914550781,0.015750885009765625,0.3476104736328125,False,,,,,0.5885696411132812,0.029399183356017888,0.9438395229762137,0.02676129366776849,0,,,
1,Train_Sets,"i0047,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,48,0,2142,uint16,0.687671,0.687671,3.0,,True,-154.5,True,"1,0,0,0,1,0","0,0,1",True,-154.5,0.0,-1200.0,942.0,-360.84711837768555,-1027.0,266.0,0.4224586486816406,0.56292724609375,0.014614105224609375,0.3490791320800781,False,,,,,0.5889129638671875,0.02670034978624174,0.9484842596191216,0.02481539059463661,0,,,
1,Train_Sets,"i0048,0000b.dcm",,CT,512,512,1,MONOCHROME2,16,16,0,1.0,-1200.0,False,,,45.0,350.0,7b79d4b3503f,2a1cde54b55f,49,0,2217,uint16,0.687671,0.687671,3.0,,True,-156.0,True,"1,0,0,0,1,0","0,0,1",True,-156.0,0.0,-1200.0,1017.0,-360.14133071899414,-1026.0,269.0,0.4202156066894531,0.5643844604492188,0.015399932861328125,0.3477287292480469,False,,,,,0.5893402099609375,0.023166248090516015,0.950702949020014,0.026130802889470006,0,,,
